name,domain,author_guid,author_screen_name,author_full_name,author_twitter_id,created_at,statuses_count,followers_count,favourites_count,friends_count,listed_count,language,profile_background_color,profile_background_tile,profile_banner_url,profile_image_url,profile_link_color,profile_sidebar_fill_color,profile_text_color,default_profile,contributors_enabled,default_profile_image,geo_enabled,protected,location,notifications,time_zone,url,utc_offset,verified,is_suspended_or_not_exists,author_type,bad_actors_collector_insertion_date,xml_importer_insertion_date,vico_dump_insertion_date,missing_data_complementor_insertion_date,bad_actors_markup_insertion_date
ollyboy4real10,Microblog,5cc283e48131389bab99564d400b1058,ollyboy4real10,Alatise Olaolu,428746592,Mon Dec 05 04:08:23 +0000 2011,22,42,1,760,0,en,C0DEED,0,https://pbs.twimg.com/profile_banners/428746592/1386018588,https://pbs.twimg.com/profile_images/3139712171/1f5571e0e2fb1b545b5e10fa3e8f799e_normal.jpeg,0084B4,DDEEF6,333333,1,0,0,0,0,Lagos,0,None,None,,0,0,bad_actor,26/06/2016 10:06,,,,
blueberryyogart,Microblog,0692e34f97723554ab3f8e1975ae6771,blueberryyogart,surbhi midha,389465957,Wed Oct 12 13:33:59 +0000 2011,310,227,202,529,4,en,FFF04D,0,https://pbs.twimg.com/profile_banners/389465957/1420192995,https://pbs.twimg.com/profile_images/678614364178419712/vhP5PE3-_normal.jpg,0099CC,F6FFD1,333333,0,0,0,0,0,Delhi,0,New Delhi,http://t.co/uuGjP2VzU9,19800,0,0,bad_actor,26/06/2016 10:06,,,,
nakesha_kirk,Microblog,5f8f41630a863a138cbec47bc9828831,nakesha_kirk,Nakesha kirk,7.46656E+17,Sat Jun 25 10:46:05 +0000 2016,1,0,0,51,0,en,F5F8FA,0,,https://abs.twimg.com/sticky/default_profile_images/default_profile_2_normal.png,2B7BB9,DDEEF6,333333,1,0,1,0,0,,0,None,None,,0,0,bad_actor,26/06/2016 10:06,,,,
AstralRDesigns,Microblog,601cdea6039d3f40a444310ac3fe7310,AstralRDesigns,Astral Realm Designs,2189141966,Mon Nov 11 22:46:56 +0000 2013,9,7,0,766,0,en,C0DEED,0,,https://pbs.twimg.com/profile_images/378800000728039449/796e4464344c1df1bffd2032f714875a_normal.png,0084B4,DDEEF6,333333,1,0,0,0,0,,0,None,None,,0,0,bad_actor,26/06/2016 10:06,,,,
kaluhewd20,Microblog,4aab489312b6348ead74c55ca67a98d4,kaluhewd20,Shaunna Griffin,1025179964,Thu Dec 20 22:47:45 +0000 2012,63,4,17,380,0,en,352726,0,,https://pbs.twimg.com/profile_images/726469058590199808/Cxk1m9pV_normal.jpg,D02B55,99CC33,3E4415,0,0,0,0,0,Hampstead town MD USA,0,Pacific Time (US & Canada),None,-25200,0,0,bad_actor,26/06/2016 10:06,,,,
gabrielokwudi,Microblog,cf20e88280ce38bf9a1bcba5d0d21327,gabrielokwudi,Gabriel Okwudi,2545872486,Wed Jun 04 11:38:08 +0000 2014,0,3,185,667,0,en,C0DEED,0,,https://abs.twimg.com/sticky/default_profile_images/default_profile_3_normal.png,0084B4,DDEEF6,333333,1,0,1,0,0,,0,None,None,,0,0,bad_actor,26/06/2016 10:06,,,,
SweetPaulRudd,Microblog,a28e7f8845f63dfbade994b083c3c5f6,SweetPaulRudd,Sweet,3298084718,Mon Jul 27 16:19:30 +0000 2015,3,8,40,841,0,th,C0DEED,0,,https://pbs.twimg.com/profile_images/625702482342117376/ZyJbh457_normal.jpg,0084B4,DDEEF6,333333,1,0,0,0,0,,0,None,None,,0,0,bad_actor,26/06/2016 10:06,,,,
kat_enad,Microblog,a727e71c9e0935a18517934d923d475b,kat_enad,Katherine Enad,7.09823E+17,Tue Mar 15 19:24:33 +0000 2016,2,17,1,710,0,en,F5F8FA,0,https://pbs.twimg.com/profile_banners/709822614202527744/1465941978,https://pbs.twimg.com/profile_images/742840160706957312/EnnAxttf_normal.jpg,2B7BB9,DDEEF6,333333,1,0,0,0,0,San Francisco CA,0,None,None,,0,0,bad_actor,26/06/2016 10:06,,,,
801_Aloha,Microblog,0a2f92e2325d3fa591d3295c69d7a697,801_Aloha,??????????,2491180915,Mon May 12 09:23:37 +0000 2014,14,3,0,670,0,th,C0DEED,0,,https://pbs.twimg.com/profile_images/465810550144770048/edVTBgZX_normal.jpeg,0084B4,DDEEF6,333333,1,0,0,0,1,,0,None,None,,0,0,bad_actor,26/06/2016 10:06,,,,
manadosta,Microblog,f0a2eb7fe87f307fb452d4e7638c44b2,manadosta,MARCO,2886764409,Fri Nov 21 12:14:06 +0000 2014,7,2,0,955,0,it,C0DEED,0,,https://abs.twimg.com/sticky/default_profile_images/default_profile_4_normal.png,0084B4,DDEEF6,333333,1,0,1,0,0,,0,None,None,,0,0,bad_actor,26/06/2016 10:06,,,,
Burgess2905,Microblog,a24075e82d3138a78848d6c061bdeb5f,Burgess2905,Ignacia Burgess,7.38352E+17,Thu Jun 02 12:51:14 +0000 2016,0,1,0,140,0,en,F5F8FA,0,,https://abs.twimg.com/sticky/default_profile_images/default_profile_2_normal.png,2B7BB9,DDEEF6,333333,1,0,1,0,0,,0,None,None,,0,0,bad_actor,26/06/2016 10:06,,,,
kuafeij24,Microblog,96b6b5220c4b3f47ac1c22342dd062c2,kuafeij24,Angelina Powell,1026819733,Fri Dec 21 17:31:05 +0000 2012,28,2,22,510,0,en,B2DFDA,0,,https://pbs.twimg.com/profile_images/728505339037896704/Wny8PRrf_normal.jpg,93A644,FFFFFF,333333,0,0,0,0,0,Beallsville village OH USA,0,Pacific Time (US & Canada),None,-25200,0,0,bad_actor,26/06/2016 10:06,,,,
EwanParkerEaton,Microblog,9cc459c6e9953160a3030d31f9743341,EwanParkerEaton,Ewan Parker-Eaton,2520565633,Sat May 24 14:05:01 +0000 2014,4,6,0,1088,0,en,C0DEED,0,,https://pbs.twimg.com/profile_images/539584929214889985/GdAx2moZ_normal.jpeg,0084B4,DDEEF6,333333,1,0,0,0,0,,0,None,None,,0,0,bad_actor,26/06/2016 10:06,,,,
xinent18,Microblog,7b668f1cbb853f99af4062225a7f13ad,xinent18,xinent18,1022207874,Wed Dec 19 14:44:26 +0000 2012,37,6,21,504,0,en,DBE9ED,0,,https://pbs.twimg.com/profile_images/721207646519496708/SV63N8uQ_normal.jpg,CC3366,E6F6F9,333333,0,0,0,0,0,Rexburg United States,0,Pacific Time (US & Canada),None,-25200,0,0,bad_actor,26/06/2016 10:06,,,,
alphamessi,Microblog,871165de876238ab92cb224833ac99fd,alphamessi,???,225011589,Fri Dec 10 12:44:48 +0000 2010,0,5,0,852,0,ko,C0DEED,0,,https://pbs.twimg.com/profile_images/1228951324/SNC00258_normal.jpg,0084B4,DDEEF6,333333,1,0,0,0,0,???? ??/???,0,Seoul,http://t.co/weQ61odpDI,32400,0,0,bad_actor,26/06/2016 10:06,,,,
nehalsshah,Microblog,4c0ada3787f43e77a176ae01e79dfe37,nehalsshah,Nehal,298968966,Sun May 15 08:22:45 +0000 2011,0,3,0,316,0,en,C0DEED,0,,https://abs.twimg.com/sticky/default_profile_images/default_profile_2_normal.png,0084B4,DDEEF6,333333,1,0,1,0,0,Mumbai,0,None,None,,0,0,bad_actor,26/06/2016 10:06,,,,
SabaMariann,Microblog,5ac21887ce573caa97d21ee6a5c96cfa,SabaMariann,Mariann Saba,7.39654E+17,Mon Jun 06 03:04:25 +0000 2016,0,1,0,83,0,en,F5F8FA,0,,https://abs.twimg.com/sticky/default_profile_images/default_profile_5_normal.png,2B7BB9,DDEEF6,333333,1,0,1,0,0,,0,None,None,,0,0,bad_actor,26/06/2016 10:06,,,,
jaxsonjayu30,Microblog,e2dbb8b0677b38b683af8af800664ce5,jaxsonjayu30,JaxsonJay Smith,2955093897,Thu Jan 01 17:15:29 +0000 2015,16,1,13,335,0,en,C0DEED,0,https://pbs.twimg.com/profile_banners/2955093897/1460050139,https://pbs.twimg.com/profile_images/718128073913204737/Qc9YuXzG_normal.jpg,33A3FC,33A3FC,0,0,0,0,0,0,St. Joe town IN USA,0,Pacific Time (US & Canada),None,-25200,0,0,bad_actor,26/06/2016 10:06,,,,
TessieOdukoya,Microblog,81f14d95edbe348e9c65a0e79538af8e,TessieOdukoya,Tessie Odukoya,7.4648E+17,Fri Jun 24 23:07:36 +0000 2016,0,1,0,46,0,en,F5F8FA,0,,https://abs.twimg.com/sticky/default_profile_images/default_profile_1_normal.png,2B7BB9,DDEEF6,333333,1,0,1,0,0,,0,None,None,,0,0,bad_actor,26/06/2016 10:06,,,,
watkins029qv,Microblog,81e1a83941b13ac8b60a4df06ed02c39,watkins029qv,watkins viteri,7.46498E+17,Sat Jun 25 00:17:37 +0000 2016,0,0,0,10,0,en,F5F8FA,0,,https://abs.twimg.com/sticky/default_profile_images/default_profile_6_normal.png,2B7BB9,DDEEF6,333333,1,0,1,0,0,,0,None,None,,0,0,bad_actor,26/06/2016 10:06,,,,
gardner_shera,Microblog,f4f1822f034b389b8bbb766317cedcec,gardner_shera,Shera Gardner,7.32283E+17,Mon May 16 18:54:17 +0000 2016,1,3,0,214,0,en,F5F8FA,0,,https://abs.twimg.com/sticky/default_profile_images/default_profile_1_normal.png,2B7BB9,DDEEF6,333333,1,0,1,0,0,,0,None,None,,0,0,bad_actor,26/06/2016 10:06,,,,
glenfgcrazy91,Microblog,c14d7ac517143612b6d94cb7928a62a0,glenfgcrazy91,Glen Gonzales,1003974979,Tue Dec 11 12:45:11 +0000 2012,21,3,10,392,0,en,C0DEED,0,,https://pbs.twimg.com/profile_images/725797230460817408/knqusuiS_normal.jpg,0084B4,DDEEF6,333333,1,0,0,0,0,Cedar City United States,0,Pacific Time (US & Canada),None,-25200,0,0,bad_actor,26/06/2016 10:06,,,,
susont19,Microblog,4e7dbb65a74c3c4ba7c2ce6aadc16bcc,susont19,Irvin Adams,2954217364,Thu Jan 01 03:19:39 +0000 2015,58,5,28,440,0,en,C0DEED,0,https://pbs.twimg.com/profile_banners/2954217364/1460007161,https://pbs.twimg.com/profile_images/717948086807494656/NRxH7WH0_normal.jpg,3260,3260,0,0,0,0,0,0,Jesup city IA USA,0,Pacific Time (US & Canada),None,-25200,0,0,bad_actor,26/06/2016 10:06,,,,
Berardi2812,Microblog,1a4257d7175d3fb2b6a25ea6db0ac249,Berardi2812,Terresa Berardi,7.39707E+17,Mon Jun 06 06:34:23 +0000 2016,0,0,0,79,0,en,F5F8FA,0,,https://abs.twimg.com/sticky/default_profile_images/default_profile_1_normal.png,2B7BB9,DDEEF6,333333,1,0,1,0,0,,0,None,None,,0,0,bad_actor,26/06/2016 10:06,,,,
JosueChavez0,Microblog,3377c9a22acc3aa8ab7e0aa8114baee7,JosueChavez0,Josue Chavez,1176086424,Wed Feb 13 16:59:10 +0000 2013,151,35,2,429,0,en,C0DEED,0,,https://pbs.twimg.com/profile_images/3248872799/8ceeabc9b0894365367e865da9961a87_normal.jpeg,0084B4,DDEEF6,333333,1,0,0,0,0,Houston TX,0,Eastern Time (US & Canada),http://t.co/wvl1sPRrbI,-14400,0,0,bad_actor,26/06/2016 10:06,,,,
lobatontur,Microblog,f42eece3e1d93f309b2d4940e754e7c5,lobatontur,lobaton turrentin,7.46498E+17,Sat Jun 25 00:17:48 +0000 2016,0,0,0,12,0,en,F5F8FA,0,,https://abs.twimg.com/sticky/default_profile_images/default_profile_3_normal.png,2B7BB9,DDEEF6,333333,1,0,1,0,0,,0,None,None,,0,0,bad_actor,26/06/2016 10:06,,,,
mardell_roesler,Microblog,b848f565c31334d586d94091dc16a573,mardell_roesler,Mardell roesler,7.3881E+17,Fri Jun 03 19:09:20 +0000 2016,0,1,0,99,0,en,F5F8FA,0,,https://abs.twimg.com/sticky/default_profile_images/default_profile_2_normal.png,2B7BB9,DDEEF6,333333,1,0,1,0,0,,0,None,None,,0,0,bad_actor,26/06/2016 10:06,,,,
corinnephilli18,Microblog,2556e0fe2f3d376ca0ee62119935cc52,corinnephilli18,Corinne Phillips,7.46568E+17,Sat Jun 25 04:57:30 +0000 2016,0,0,0,14,0,en,F5F8FA,0,,https://abs.twimg.com/sticky/default_profile_images/default_profile_6_normal.png,2B7BB9,DDEEF6,333333,1,0,1,0,0,,0,None,None,,0,0,bad_actor,26/06/2016 10:06,,,,
marybethboydst2,Microblog,8930146162733f2d99842df9298837af,marybethboydst2,Marybeth boydstun,7.38089E+17,Wed Jun 01 19:23:16 +0000 2016,1,0,0,90,0,en,F5F8FA,0,,https://abs.twimg.com/sticky/default_profile_images/default_profile_2_normal.png,2B7BB9,DDEEF6,333333,1,0,1,0,0,,0,None,None,,0,0,bad_actor,26/06/2016 10:06,,,,
charisseparker5,Microblog,8bfa936197163c0db41567cea9924e07,charisseparker5,Charisse parker,7.39074E+17,Sat Jun 04 12:38:07 +0000 2016,0,2,0,93,0,en,F5F8FA,0,,https://abs.twimg.com/sticky/default_profile_images/default_profile_2_normal.png,2B7BB9,DDEEF6,333333,1,0,1,0,0,,0,None,None,,0,0,bad_actor,26/06/2016 10:06,,,,
MauraKruemmel,Microblog,277500ac0ea9314cbcc8336ef9908dda,MauraKruemmel,Maura Kruemmel,7.46586E+17,Sat Jun 25 06:07:35 +0000 2016,0,6,0,58,0,en,F5F8FA,0,,https://abs.twimg.com/sticky/default_profile_images/default_profile_5_normal.png,2B7BB9,DDEEF6,333333,1,0,1,0,0,,0,None,None,,0,0,bad_actor,26/06/2016 10:06,,,,
JUdahjameszz,Microblog,cb2580a3658d3bb18d6a57e71ed795b8,JUdahjameszz,Judah James,2954928455,Thu Jan 01 15:10:57 +0000 2015,53,11,56,468,0,en,C0DEED,0,https://pbs.twimg.com/profile_banners/2954928455/1460047604,https://pbs.twimg.com/profile_images/718117792273317890/KUnT7cu3_normal.jpg,00DC10,00DC10,0,0,0,0,0,0,Lincolnville town SC USA,0,Pacific Time (US & Canada),None,-25200,0,0,bad_actor,26/06/2016 10:06,,,,
KaynakAurea,Microblog,18de059016093b7299717614b7d447e5,KaynakAurea,Aurea Kaynak,7.46498E+17,Sat Jun 25 00:18:08 +0000 2016,0,0,0,42,0,en,F5F8FA,0,,https://abs.twimg.com/sticky/default_profile_images/default_profile_5_normal.png,2B7BB9,DDEEF6,333333,1,0,1,0,0,,0,None,None,,0,0,bad_actor,26/06/2016 10:06,,,,
mafvperez87,Microblog,c603019c49ee35a98d5217c131643430,mafvperez87,Mafalda Perez,2954848173,Thu Jan 01 14:39:35 +0000 2015,38,4,25,408,0,en,C0DEED,0,https://pbs.twimg.com/profile_banners/2954848173/1460045676,https://pbs.twimg.com/profile_images/718109591066664960/i0WO8RNO_normal.jpg,00F6C4,00F6C4,0,0,0,0,0,0,Camden city MO USA,0,Pacific Time (US & Canada),None,-25200,0,0,bad_actor,26/06/2016 10:06,,,,
mr_s2k07,Microblog,f5220c68ed3533d9841cf6ee4543bd1d,mr_s2k07,Garcia,1345517384,Thu Apr 11 23:23:25 +0000 2013,713,347,464,1576,1,en,C0DEED,0,https://pbs.twimg.com/profile_banners/1345517384/1442883123,https://pbs.twimg.com/profile_images/685774536617234432/_VAed7Xd_normal.jpg,0084B4,DDEEF6,333333,1,0,0,0,0,,0,Arizona,None,-25200,0,0,bad_actor,26/06/2016 10:06,,,,
darcy_laws,Microblog,739c087eaa253425adcb3be8a1e7c903,darcy_laws,Darcy Laws,7.46526E+17,Sat Jun 25 02:10:01 +0000 2016,0,6,0,52,0,en,F5F8FA,0,,https://abs.twimg.com/sticky/default_profile_images/default_profile_0_normal.png,2B7BB9,DDEEF6,333333,1,0,1,0,0,,0,None,None,,0,0,bad_actor,26/06/2016 10:06,,,,
EBolstridge,Microblog,ffc4922441243c6eb1ac33cc5c8ab714,EBolstridge,Elizabeth Bolstridge,359098291,Sun Aug 21 01:11:14 +0000 2011,0,5,0,878,0,en,C0DEED,0,,https://pbs.twimg.com/profile_images/2234628074/me_normal.jpg,0084B4,DDEEF6,333333,1,0,0,0,0,,0,None,None,,0,0,bad_actor,26/06/2016 10:06,,,,
ashraf1wcndo,Microblog,e93d8dfbd6573e139f222c64f078a146,ashraf1wcndo,ashraf dougharty,7.46526E+17,Sat Jun 25 02:10:02 +0000 2016,0,0,0,11,0,en,F5F8FA,0,,https://abs.twimg.com/sticky/default_profile_images/default_profile_1_normal.png,2B7BB9,DDEEF6,333333,1,0,1,0,0,,0,None,None,,0,0,bad_actor,26/06/2016 10:06,,,,
Jia_Dee,Microblog,4069b4681b343ba68e32103424ff07a3,Jia_Dee,Jia,7.27239E+17,Mon May 02 20:50:47 +0000 2016,4,12,0,1163,0,en,0,0,,https://pbs.twimg.com/profile_images/727240524114046976/Z_Ne9Kh7_normal.jpg,19CF86,0,0,0,0,0,0,0,New York NY,0,None,None,,0,0,bad_actor,26/06/2016 10:06,,,,
xexouixt,Microblog,977182dc1b4638b19019d9b8ccc16f41,xexouixt,Sherrie Sanders,2954602430,Thu Jan 01 09:32:12 +0000 2015,34,5,24,400,0,en,C0DEED,0,https://pbs.twimg.com/profile_banners/2954602430/1460013739,https://pbs.twimg.com/profile_images/717975754667982848/3RSPbA8T_normal.jpg,20EFF2,20EFF2,0,0,0,0,0,0,Beverly United States,0,Pacific Time (US & Canada),None,-25200,0,0,bad_actor,26/06/2016 10:06,,,,
MccomasBernice,Microblog,dc4cf287d2ab36b3a0212e97953db73c,MccomasBernice,Bernice McComas,7.31967E+17,Sun May 15 21:56:52 +0000 2016,0,6,0,237,0,en,F5F8FA,0,,https://abs.twimg.com/sticky/default_profile_images/default_profile_0_normal.png,2B7BB9,DDEEF6,333333,1,0,1,0,0,,0,None,None,,0,0,bad_actor,26/06/2016 10:06,,,,
dravenkwa26,Microblog,56d69a895f8330e6b922bc024e3eeae2,dravenkwa26,Draven Watson,2955110337,Thu Jan 01 17:25:02 +0000 2015,42,4,21,315,0,en,C0DEED,0,https://pbs.twimg.com/profile_banners/2955110337/1460050282,https://pbs.twimg.com/profile_images/718129013412204544/milXBQWR_normal.jpg,54937B,54937B,0,0,0,0,0,0,Elsmere town DE USA,0,Pacific Time (US & Canada),None,-25200,0,0,bad_actor,26/06/2016 10:06,,,,
qoeht1987,Microblog,2cc17fb006293326b1a9b5d89dcf6325,qoeht1987,Shawanna Thompson,2955003845,Thu Jan 01 16:01:00 +0000 2015,38,2,35,470,0,en,C0DEED,0,https://pbs.twimg.com/profile_banners/2955003845/1460048423,https://pbs.twimg.com/profile_images/718121150614675456/K-GB3pc__normal.jpg,ED4A3C,ED4A3C,0,0,0,0,0,0,Dunbar city WV USA,0,Pacific Time (US & Canada),None,-25200,0,0,bad_actor,26/06/2016 10:06,,,,
ShepFrost,Microblog,9e9e3df93f0a3484a8aae8a8d7fef162,ShepFrost,Shep Frost,2624276422,Fri Jun 20 00:39:14 +0000 2014,5,5,0,495,0,en,C0DEED,0,,https://abs.twimg.com/sticky/default_profile_images/default_profile_5_normal.png,0084B4,DDEEF6,333333,1,0,1,0,0,,0,None,None,,0,0,bad_actor,26/06/2016 10:06,,,,
selma_dillon,Microblog,b77b038710723f09a419a304d97c53e0,selma_dillon,Selma dillon,7.36224E+17,Fri May 27 15:54:01 +0000 2016,1,0,0,163,0,en,F5F8FA,0,,https://abs.twimg.com/sticky/default_profile_images/default_profile_6_normal.png,2B7BB9,DDEEF6,333333,1,0,1,0,0,,0,None,None,,0,0,bad_actor,26/06/2016 10:06,,,,
ThatIndianDudo,Microblog,4db14c115b253eb98b938ab701b8fb6e,ThatIndianDudo,Taran Singh,2571487177,Mon Jun 16 19:02:22 +0000 2014,4,8,1,1064,0,en,C0DEED,0,https://pbs.twimg.com/profile_banners/2571487177/1402945464,https://pbs.twimg.com/profile_images/478613742087712768/GMJF2drF_normal.jpeg,B30000,DDEEF6,333333,0,0,0,0,0,Earth,0,Belgrade,None,7200,0,0,bad_actor,26/06/2016 10:06,,,,
tjordan_12,Microblog,875b6465d32f34b4bc26fb477992faee,tjordan_12,Morgan Love,117300215,Thu Feb 25 04:36:10 +0000 2010,129,22,1760,2300,0,en,C0DEED,0,,https://pbs.twimg.com/profile_images/744606166106447876/jBbBCh-5_normal.jpg,0084B4,DDEEF6,333333,1,0,0,0,0,,0,None,None,,0,0,bad_actor,26/06/2016 10:06,,,,
zoxaiudr,Microblog,39219dac17b13d37bf3f41f838aa0085,zoxaiudr,Cari Perry,2954801035,Thu Jan 01 12:15:50 +0000 2015,29,5,34,441,0,en,C0DEED,0,https://pbs.twimg.com/profile_banners/2954801035/1460014770,https://pbs.twimg.com/profile_images/717980070858465280/bwVASE8B_normal.jpg,30CBDE,30CBDE,0,0,0,0,0,0,Tiptonville town TN USA,0,Pacific Time (US & Canada),None,-25200,0,0,bad_actor,26/06/2016 10:06,,,,
beacekont93,Microblog,bd7e548c5c5b3accb7da5502e1ef9896,beacekont93,beacekont93,1022396365,Wed Dec 19 16:17:06 +0000 2012,23,5,21,354,0,en,C0DEED,0,,https://pbs.twimg.com/profile_images/728500137115398144/bMMouKqF_normal.jpg,0084B4,DDEEF6,333333,1,0,0,0,0,Webster United States,0,Pacific Time (US & Canada),None,-25200,0,0,bad_actor,26/06/2016 10:06,,,,
ksandblast,Microblog,b7f5519a6ded39b2b3d366ba42594b3f,ksandblast,KenSandblast,309839822,Thu Jun 02 19:17:33 +0000 2011,0,0,0,1036,0,en,C0DEED,0,,https://abs.twimg.com/sticky/default_profile_images/default_profile_5_normal.png,0084B4,DDEEF6,333333,1,0,1,0,1,,0,Pacific Time (US & Canada),None,-25200,0,0,bad_actor,26/06/2016 10:06,,,,
r_seguel_,Microblog,91231aff24803eb0be210941e222b77a,r_seguel_,reseguel@gmail.com,2923662328,Mon Dec 15 21:06:14 +0000 2014,6,10,2,1403,0,es,C0DEED,0,,https://abs.twimg.com/sticky/default_profile_images/default_profile_6_normal.png,0084B4,DDEEF6,333333,1,0,1,0,0,,0,None,None,,0,0,bad_actor,26/06/2016 10:06,,,,
keltonip,Microblog,158955938a013281ae82546ce6586458,keltonip,Kelton Powell,1028073428,Sat Dec 22 08:41:03 +0000 2012,38,3,16,410,0,en,FFF04D,0,,https://pbs.twimg.com/profile_images/726540150222675970/faP02yQh_normal.jpg,0099CC,F6FFD1,333333,0,0,0,0,0,Sully city IA USA,0,Pacific Time (US & Canada),None,-25200,0,0,bad_actor,26/06/2016 10:06,,,,
525tocsegu,Microblog,18e7b6a7093d3ad0b45124894adbdec8,525tocsegu,segura rehor,7.46498E+17,Sat Jun 25 00:18:49 +0000 2016,0,0,0,11,0,en,F5F8FA,0,,https://abs.twimg.com/sticky/default_profile_images/default_profile_0_normal.png,2B7BB9,DDEEF6,333333,1,0,1,0,0,,0,None,None,,0,0,bad_actor,26/06/2016 10:07,,,,
casillasnh,Microblog,3bd34016fc1534bf9678765ae0f333fd,casillasnh,casillas robinson,7.46498E+17,Sat Jun 25 00:18:53 +0000 2016,0,0,0,12,0,en,F5F8FA,0,,https://abs.twimg.com/sticky/default_profile_images/default_profile_1_normal.png,2B7BB9,DDEEF6,333333,1,0,1,0,0,,0,None,None,,0,0,bad_actor,26/06/2016 10:07,,,,
Hosshunterhoss,Microblog,0286f2f470963611af4d4940dbe67886,Hosshunterhoss,Andrew Hunter,1601423323,Wed Jul 17 17:00:40 +0000 2013,0,10,0,521,0,en,C0DEED,0,,https://abs.twimg.com/sticky/default_profile_images/default_profile_3_normal.png,0084B4,DDEEF6,333333,1,0,1,0,0,Port Elizabeth,0,None,None,,0,0,bad_actor,26/06/2016 10:07,,,,
xusoipet17,Microblog,49d5494f00e83df191aadd8e2da8a7e3,xusoipet17,Gaige Taylor,1031571420,Mon Dec 24 00:04:27 +0000 2012,41,5,27,360,2,en,C6E2EE,0,,https://pbs.twimg.com/profile_images/728495191166955520/R2rlf8Zp_normal.jpg,1F98C7,DAECF4,663B12,0,0,0,0,0,Annada town MO USA,0,Pacific Time (US & Canada),None,-25200,0,0,bad_actor,26/06/2016 10:07,,,,
meqouji,Microblog,e3f2b4d873053e79ab84fc7a98744103,meqouji,meqouji,2954543628,Thu Jan 01 09:13:59 +0000 2015,19,3,22,434,0,en,C0DEED,0,https://pbs.twimg.com/profile_banners/2954543628/1460013579,https://pbs.twimg.com/profile_images/717974996836978688/roj3qF9G_normal.jpg,003D83,003D83,0,0,0,0,0,0,Talbotton city GA USA,0,Pacific Time (US & Canada),None,-25200,0,0,bad_actor,26/06/2016 10:07,,,,
tiromugnd88,Microblog,2c15a77aecab3728b5e7d2cd05336831,tiromugnd88,tiromugnd88,970573794,Sun Nov 25 18:56:15 +0000 2012,21,3,12,369,0,en,8B542B,0,,https://pbs.twimg.com/profile_images/725840935448244225/Q-e9L1KD_normal.jpg,9D582E,EADEAA,333333,0,0,0,0,0,Kosciusko city MS USA,0,Pacific Time (US & Canada),None,-25200,0,0,bad_actor,26/06/2016 10:07,,,,
davidelfersi,Microblog,707d98d4ade436748836097ea37c2982,davidelfersi,Elfersi,2771961827,Tue Sep 16 05:47:08 +0000 2014,0,9,0,1006,0,fr,C0DEED,0,,https://abs.twimg.com/sticky/default_profile_images/default_profile_5_normal.png,0084B4,DDEEF6,333333,1,0,1,0,0,,0,None,None,,0,0,bad_actor,26/06/2016 10:07,,,,
TaimangloPinkie,Microblog,07e6f8019b153546b4c698e3aa321a54,TaimangloPinkie,Pinkie Taimanglo,7.46586E+17,Sat Jun 25 06:08:39 +0000 2016,0,2,0,37,0,en,F5F8FA,0,,https://abs.twimg.com/sticky/default_profile_images/default_profile_0_normal.png,2B7BB9,DDEEF6,333333,1,0,1,0,0,,0,None,None,,0,0,bad_actor,26/06/2016 10:07,,,,
dimrous22,Microblog,4e5b2bab7aab324f9268ffb561b5194d,dimrous22,JIMNEY  BITCH,454977512,Wed Jan 04 16:07:20 +0000 2012,1451,1666,1725,4116,2,el,131516,1,https://pbs.twimg.com/profile_banners/454977512/1424637762,https://pbs.twimg.com/profile_images/731441001382985732/cPu2ZfeU_normal.jpg,1B95E0,DDEEF6,333333,0,0,0,1,0,Honeymoon ?ve,0,Baghdad,https://t.co/F5h9Tk7IhA,10800,0,0,bad_actor,26/06/2016 10:07,,,,
leiaysiabrownie,Microblog,52bbad7340813031ade86d7377d13c7b,leiaysiabrownie,Lei-Aysia Brownlee,4183279594,Sat Nov 14 02:52:56 +0000 2015,672,47,1844,804,1,en,C0DEED,0,https://pbs.twimg.com/profile_banners/4183279594/1447470859,https://pbs.twimg.com/profile_images/665366652029181952/EBEicEP7_normal.jpg,0084B4,DDEEF6,333333,1,0,0,0,0,,0,None,None,,0,0,bad_actor,26/06/2016 10:07,,,,
XOxoalfredia_to,Microblog,fbdab58d8e7232b088f41f460c71b40e,XOxoalfredia_to,Alfredia Torres,2954991271,Thu Jan 01 15:05:00 +0000 2015,31,2,14,360,0,en,C0DEED,0,https://pbs.twimg.com/profile_banners/2954991271/1460046260,https://pbs.twimg.com/profile_images/718112134329032705/OWXuAbUx_normal.jpg,6DB94A,6DB94A,0,0,0,0,0,0,Hannibal village NY USA,0,Pacific Time (US & Canada),None,-25200,0,0,bad_actor,26/06/2016 10:07,,,,
AgripinaM19,Microblog,603963d4c5263265b53e710cc368f531,AgripinaM19,AgripinaM19,1024346095,Thu Dec 20 14:16:30 +0000 2012,71,5,20,415,0,en,709397,0,,https://pbs.twimg.com/profile_images/725746822996697088/dJJYNzg__normal.jpg,FF3300,A0C5C7,333333,0,0,0,0,0,Lowry Crossing city TX USA,0,Pacific Time (US & Canada),None,-25200,0,0,bad_actor,26/06/2016 10:07,,,,
sommonsbls,Microblog,f1d6f831e372391699c1278049c282e9,sommonsbls,sommons blackett,7.46516E+17,Sat Jun 25 01:29:12 +0000 2016,0,0,0,9,0,en,F5F8FA,0,,https://abs.twimg.com/sticky/default_profile_images/default_profile_3_normal.png,2B7BB9,DDEEF6,333333,1,0,1,0,0,,0,None,None,,0,0,bad_actor,26/06/2016 10:07,,,,
